smiles,mpi,max_esp,min_esp,kurtosis,skewness,quantile(0.25),quantile(0.5),quantile(0.75),surface_area,"-10,10","-20,-10;10,20","-30,-20;20,30","-40,-30;30,40","-50,-40;40,50","-60,-50;50,60","-70,-60;60,70","-80,-70;70,80"
NCCc1ccccn1,16.5722009,21.39044552,57.13982594,10.46196878,39.17610808,81.32363288,45.95475212,14.18211414,18.58183326,109.9275734,58.04368458,16.83677506,8.085616954,0,0,0,0
NCCc1cccnc1,19.49296869,25.42075729,56.48334728,9.368082381,39.87431714,81.18772417,52.3062267,17.5436282,18.53613509,91.84139023,67.28637809,24.49856384,8.890607843,0,0,0,0
NCCCCCCCCCC,4.927561435,21.62854937,65.43549435,32.1200129,45.44276767,89.13283579,40.56470658,3.839461013,29.62506937,252.8795596,20.2764476,10.23903,0.532832785,0,0,0,0
NCCCN(CC)CC,8.422524162,21.3015565,59.19988726,28.83415495,30.72239713,90.07910784,44.75030457,6.443299527,22.77328768,187.5498556,23.29143093,12.08490911,4.519444323,0,0,0,0
NCCN1CCNCC1,16.9827956,24.89511658,51.14805686,18.48866728,29.54970245,90.67091274,58.1862852,13.62841012,19.72397338,115.7760477,60.80950213,15.70472729,7.738354736,2.280178191,0,0,0
NCCN1CCOCC1,17.58435064,24.08232678,58.92117744,12.35907943,34.72502446,87.70403814,57.21141194,14.19809962,19.31261462,105.7766414,63.09336417,22.38525665,7.662537789,0,0,0,0
NCN(C)C(C)C,10.2829722,21.43467295,57.34833923,24.42887655,29.94716252,90.698815,46.70636607,9.164541865,17.33522458,141.2770608,27.03681108,10.03977481,4.263663335,0,0,0,0
O=C(C1CC1)N,26.52785668,40.72474058,48.13555038,9.8360538,39.53946121,84.18036066,57.74868706,19.50713083,12.62682316,59.9480988,43.63763755,13.99265886,15.68093467,10.54457012,0,0,0
O=C1C=CCCC1,22.5312535,17.84227668,53.33782442,12.89392795,30.8595189,86.87982351,66.63695791,19.15186393,13.97330888,53.37569841,77.62073999,8.306953854,12.23515746,3.36502029,0,0,0
O=C1CC=CCC1,19.94207233,15.28239625,56.42846308,14.47921121,29.76158017,88.84218536,63.63241298,17.31311039,14.06673593,65.47607933,69.87700016,7.754677215,12.5659733,0,0,0,0
O=C1CCCCCC1,17.36311256,14.21714325,55.07607177,21.42176615,24.10938714,97.13194883,58.74720482,13.21904317,16.5131415,106.1027404,48.93195634,7.584731571,12.58091255,0.640179178,0,0,0
O=C1CCCCCO1,28.87346341,22.0897307,47.83623494,9.867222254,32.51558362,87.15939737,72.85547714,22.1114794,15.4007875,34.86511158,87.78806969,21.12245822,12.75318232,10.14207818,0,0,0
O=C1NCCCCC1,24.2645621,30.5480347,45.64295848,16.74011161,28.58941245,94.35317838,65.66866149,18.32380709,15.99154959,68.53295058,69.28331135,12.99235783,9.448987509,11.28320273,0,0,0
O=C1OCCC1=C,29.59871856,22.57601419,52.13706641,5.633702207,38.67345122,75.28897373,68.38939362,27.85292229,12.98808146,35.7393006,50.64585326,42.98242816,13.995908,3.418419971,0,0,0
O=CC1CCCCC1,17.86349707,15.20298534,57.72122887,21.41008125,23.48841843,98.85548379,61.93673908,14.26356772,16.84156277,96.50664685,60.98264152,8.743937995,12.31461364,0,0,0,0
O=Cc1ccccc1,19.50448466,20.81862851,58.47544521,9.447077784,38.62218508,82.56387773,51.14801787,20.01418071,14.71831124,76.59663096,55.63034795,19.33051467,9.487456426,0,0,0,0
O=Cc1ccccn1,19.97476533,23.97296873,60.44916937,6.938840329,41.8870821,82.90737348,49.22702872,19.07261237,14.0810091,70.83362516,43.8061257,34.08247174,7.0691674,0,0,0,0
O=Cc1cccnc1,23.36672193,27.49559252,62.04506133,5.003506979,44.12501073,78.70071032,49.09374055,24.63245924,13.91212444,59.41362523,41.98054679,43.63210159,9.372926385,0,0,0,0
O=Cc1ccncc1,21.2815385,26.71751938,64.39682846,5.666689767,43.61581077,81.8096499,49.8826727,22.50021294,13.88607099,62.85261271,50.07239254,37.29217237,3.96725238,0,0,0,0
O=CN1CCCCC1,22.15248231,17.56760065,49.33746836,18.0970883,26.18748216,94.9831056,66.4722098,17.5960756,16.43123028,66.27044879,83.90716461,7.364936,9.447242384,8.175498217,0,0,0
O=CN1CCOCC1,27.22544257,23.31937553,51.23783018,8.758867892,35.25081409,81.34627972,71.11355726,23.75225746,15.34040856,40.3410078,80.87716906,29.88635823,10.31525424,4.75338067,0,0,0
O=Ic1ccccc1,24.48676629,25.97468353,49.98374064,12.9266046,31.82892781,88.87610084,61.41888807,23.03445413,16.8844575,69.16832992,65.17193753,22.87445577,7.839077391,13.84763938,0,0,0
O=Nc1ccccc1,19.13732605,21.58846153,63.86419274,5.405530683,43.81356904,84.2014211,46.1787916,20.84552333,13.91996462,69.06942013,49.5354839,33.63088016,2.228045811,0,0,0,0
O=NN1CC=CC1,25.44628262,22.60588266,56.98181675,5.327157366,39.62877096,75.32872283,62.62936348,23.75463777,12.88046858,41.40601398,65.83471548,28.40842064,10.2456599,0,0,0,0
O=NN1CCCCC1,24.65830792,15.72844159,55.89549711,8.929040109,33.16106124,83.32067709,71.16890196,20.45980819,15.68190569,36.73839363,104.2170758,15.25906825,12.77374231,0,0,0,0
O=NN1CCOCC1,26.52026309,20.15182835,60.46132524,3.514692026,41.08707264,71.76214142,69.19514702,24.93078712,14.43420887,33.86819365,80.63134766,38.97388233,5.229546358,0,0,0,0
O=S(=O)(N)N,36.9688064,42.21794986,62.55339239,1.975265214,53.97692558,61.39347463,29.31218462,37.83277422,9.564092132,26.43022585,26.59584606,31.57825417,26.8304747,7.121669211,0,0,0
OC(=O)CNC=O,29.20232561,54.55189975,54.0813663,7.50459761,48.11837561,74.77332805,57.21093307,26.22491927,12.62666061,43.54064529,49.01631684,28.81345742,16.90073687,3.538983649,1.992419928,0,0
OC(C)(C)C#C,15.81320936,35.67012802,62.07977017,12.00580323,47.3428613,80.14419788,46.5550558,10.00844035,14.00198745,95.09401329,37.73751703,14.52314046,7.785309215,0,0,0,0
OC(C)(C)C#N,31.00447886,50.3718768,58.70532125,4.952132594,47.43986585,66.77518187,68.60696158,23.80147574,12.86414772,27.63345853,65.25258126,34.8391802,14.20398494,2.530992448,1.300072624,0,0
OC(C)(C)C=C,15.03114723,37.73958003,64.05168259,13.34393232,46.76388803,82.93576838,46.02279084,10.45899434,14.60575867,96.75794134,43.91343902,12.32657937,6.562762167,0.556408097,0,0,0
OC(C)(Cl)Cl,14.00162692,44.35294191,75.42995306,16.84684669,63.07209795,81.89750115,33.54810487,13.05138108,11.50028212,85.21657181,39.56873128,6.02458809,1.935501151,1.771937674,0,0,0
OC(C)C(=O)N,29.23070978,48.39102865,59.53010796,6.127062965,50.60751963,70.48467921,54.44914746,20.20881513,12.21569125,53.71270636,33.95550389,25.31610352,21.74552476,4.760771679,0.924149797,0,0
OC(C)C(C)=C,16.20258839,38.84773217,60.18620822,13.51482736,46.83747247,83.59485902,48.15086842,12.03224613,14.39832578,93.59973943,43.06831864,13.1593714,7.505506136,1.0742344,0,0,0
OC(C)C(C)=O,21.88301626,41.0559301,61.65121378,8.670978011,43.72996364,80.94024732,57.32216329,16.07358369,12.94880901,65.71205541,45.70794552,24.07927612,9.472007986,1.486884975,0,0,0
OC(C)C(C)Cl,22.1823736,40.53248282,55.87806188,7.64383179,45.61418522,73.04692288,56.74863086,17.44878143,14.7072115,59.85860368,73.97807498,16.57688431,9.233054673,1.306832354,0,0,0
OC(C)C(O)=O,23.31582751,51.40964261,63.32241086,10.13646611,51.81267479,76.24865307,58.35822612,17.3291614,11.60914691,54.55984384,50.647954,20.92310093,5.771414937,2.300301419,1.212134879,0,0
OC(C)CC(C)C,11.58238365,36.13717762,57.50681851,28.02527989,35.82015359,92.22750055,49.34934407,9.966664405,17.70246097,141.7641939,24.49930264,9.484973072,9.782707652,0.113422697,0,0,0
OC(C)CC(O)C,20.13177674,40.21385888,60.52948181,10.42514981,47.19960764,85.68067634,49.05333103,15.69823695,16.27030226,91.4798842,40.19506292,23.48252795,15.89107139,2.79014355,0,0,0
OC(C)CN(C)C,15.66860274,36.8531053,40.04668886,23.62220928,31.25682053,93.03059845,50.02853962,9.147789275,17.12835941,127.2645638,26.50996447,10.06848729,10.59840768,5.619945124,0.850661669,0,0
OC(C)COCC=C,14.72808004,38.95140934,62.16442531,14.74968561,45.31510946,84.17664692,46.28088996,10.64440785,19.41813978,126.8959628,47.79234937,16.84484445,7.303163458,0.951369952,0,0,0
OC(C1CC1)=O,18.85819895,44.3700359,60.62635962,11.36676145,46.91715253,82.46198314,48.25369949,14.82780828,11.9326576,69.8252677,44.54941322,11.4288317,10.14776618,2.130311198,0,0,0
OC(CC=C)C=C,13.06230219,34.84784055,60.98989767,17.563703,42.77145947,85.37094313,46.35130252,10.86406487,16.36649757,117.5379065,41.27557792,9.241005969,6.577179582,0,0,0,0
OC(CCC#C)=O,23.96089593,45.80045842,59.13678058,7.097360468,50.64056778,72.95682455,42.07446554,20.91145343,14.30876362,51.18706034,70.23180016,22.5853741,10.84319246,2.779951129,0.041491808,0,0
OC(CCC=C)=O,17.93543326,44.80581514,62.27487005,12.93592858,48.18255627,81.51803729,49.24234398,14.47848109,15.23265618,86.76715431,56.35903059,12.2821086,7.711692612,2.164933889,0,0,0
OC(CCC=O)=O,31.81623907,45.54737752,57.94542244,3.204874741,45.90338634,65.95639252,59.84203356,29.66822132,13.14482191,34.43969646,42.94521568,49.25127166,19.15481905,2.282987154,0,0,0
OC1(C)CCCC1,10.3827129,35.88015144,59.65680889,25.56547408,39.24631676,89.6536426,44.36816068,7.713476291,15.65193639,129.9940893,20.90005935,9.387193891,8.459887503,0,0,0,0
OC1CC(C)CC1,10.64365791,36.21922891,59.41840762,26.71269925,39.33264372,90.4504737,46.10735252,8.482309278,15.83551395,134.3355594,17.98091317,9.568873568,8.25493869,0.114255207,0,0,0
Oc1cc(C)on1,33.62463336,56.74899666,49.80847431,5.726816183,49.17673586,63.40678804,60.55139355,25.26620695,12.58343956,31.91282879,50.67021517,31.77242919,19.12242534,6.921700216,2.667592375,0.379078917,0
OC1CC(O)CC1,21.36663305,38.32475766,60.57079578,9.059986198,45.23665349,81.29007056,51.7505492,15.93222137,13.96850505,69.225915,49.68700289,19.1292913,15.63386049,1.187900317,0,0,0
Oc1ccccc1Br,11.31276302,30.89000343,75.28372992,9.35843916,52.86579969,84.46212487,39.18744947,12.48522605,15.45606542,112.446091,47.30972098,6.184186012,1.186581966,0,0,0,0
Oc1ccccc1Cl,13.2631941,34.69138727,72.45803369,8.95512065,52.82469045,82.77837617,38.00293324,13.41972873,14.81431853,100.0954944,51.20451775,8.822117511,1.714250322,0,0,0,0
OC1CCCCCCC1,10.98245167,33.21491176,56.13824587,33.70599667,26.8545017,94.24526625,50.28833551,8.635117946,19.01327588,160.3990295,16.82575997,8.419896564,10.80553392,0,0,0,0
OCC(C)(C)CC,9.50402093,38.82456454,63.00589738,27.3650456,54.40738139,86.75638663,38.8668281,6.275337501,17.0308018,144.4802151,20.05480164,9.278022111,5.238514023,1.056267133,0,0,0
OCC(C)(C)CO,20.15432564,48.64004388,48.80671671,15.88324559,43.77036915,83.60669649,49.93626712,14.85298655,16.04183323,91.73382239,49.25932629,10.37422423,10.56390765,9.046440255,0.977599189,0,0
OCC(C)C(C)C,11.90454108,34.81914678,58.14420956,28.98893168,32.50557416,93.47337978,52.23911491,10.37417969,17.13448792,137.6656486,24.84224752,9.176746466,9.277907451,0,0,0,0
OCC(C)C(O)C,18.74236294,39.75969796,57.01294765,11.92696064,45.02521614,84.97347548,50.49092594,12.67902096,15.66796005,97.23133935,36.80097916,20.38102645,13.29495336,1.165021687,0,0,0
OCC(C)N(C)C,16.58812232,12.06597869,51.5761268,26.09341281,21.77426954,95.68778097,60.47865065,13.83073376,16.37614767,102.6338108,55.33301105,5.949786135,7.87638355,2.918228438,0,0,0
OCC(N)(C)CO,23.87323154,41.60205009,52.37456834,8.026092376,45.80069658,77.91633264,49.62755166,20.32593905,15.52822343,67.4204262,52.15185386,29.12527479,14.48258292,4.541272231,0,0,0
OCC(O)C(C)C,18.65386771,43.12648512,55.16377885,15.97159179,40.14556703,89.74060601,54.1378427,14.48372307,15.84133555,91.69813407,50.50042166,14.03100358,11.96062618,2.112344507,0,0,0
OCC(O)C(O)C,22.87431745,46.36652898,59.01789052,8.81421859,52.77815137,75.4432069,40.65511208,17.12444635,15.06782687,71.59993195,48.39057009,23.29699948,15.95004604,4.469518396,0.219094039,0,0
OCC=C(C)C#C,17.37111191,39.36424129,59.41327007,11.50177026,50.52051566,77.1342403,43.059423,10.74207732,16.0627529,95.46700492,50.56288435,15.39972035,9.557961713,1.140198673,0,0,0
OCC1CC=CCC1,13.71090655,37.28277615,58.71241781,21.21253097,40.15871755,88.98267891,51.48183478,10.89162171,17.09196682,125.5195927,36.25465036,9.411859174,9.046076904,0.379850819,0,0,0
OCc1ccccc1C,17.29388146,39.56966871,56.18123055,11.91125861,47.98156434,77.61053129,42.98416396,12.32176392,17.90167278,99.68332032,62.36345655,15.08227577,8.923095246,1.23464211,0,0,0
OCc1ccccc1F,15.70357575,35.42041183,61.58101584,11.50155117,45.70360424,82.92268205,47.18901461,14.88455658,16.12043515,97.26586706,57.51076803,11.28357862,6.543056284,0,0,0,0
OCc1ccccc1N,20.94311186,45.20652656,63.60103505,8.954489576,55.21332178,72.53051667,39.45937374,13.83540339,17.28560572,80.44806394,65.02684556,29.15728985,4.687257378,2.888823278,0,0,0
OCc1ccccc1O,19.12754907,51.18860863,57.69053666,14.1554557,56.08454403,79.17938608,39.56692334,13.75758616,16.48743984,92.95528739,51.06132018,16.04983379,11.32683583,2.702836594,1.532536213,0,0
OCCC(C)(C)C,12.24037856,36.09344165,57.55228341,27.10216974,33.67734122,93.14453085,50.5080381,10.93798157,17.04267549,132.7441165,26.72512516,9.682610793,10.98388652,0.069961061,0,0,0
OCCC(C)(C)S,18.33474385,40.76917483,61.22647439,10.51254708,46.7162426,80.60135175,53.11867922,14.41050985,17.2697337,92.3463658,65.10257955,15.90153232,7.174569992,1.552392337,0,0,0
OCCC(F)(F)F,20.8364925,46.2154606,69.90482047,9.587598421,59.46878151,75.88285512,34.9063897,18.67550576,11.57688973,49.53387806,67.55372339,11.83845888,3.021704539,3.07689549,0.124179639,0,0
OCCC(O)(C)C,16.42680208,40.96565696,58.24083216,14.16486423,49.2310721,87.39732728,44.20037127,10.10940056,15.75388416,107.8672392,29.61171225,17.77262503,12.45483171,1.875221853,0,0,0
OCCC(SC)CCC,15.57060103,36.36844543,59.59970523,16.41220826,37.18751776,92.03629713,56.38995366,12.6073561,22.28656108,135.4316784,65.50733053,13.46273014,8.904594047,0.127006888,0,0,0
OCCC1CCCCC1,9.606486044,37.11576851,57.48869993,33.97226292,38.39263834,92.58331636,47.02417396,6.885725424,20.35474063,168.3971688,18.95042088,9.377814738,10.22654871,0.556546869,0,0,0
OCCc1ccccc1,16.88150913,38.7647472,59.32603332,13.07664166,45.52045963,82.76844004,49.83390506,15.0692336,18.52985009,100.4377698,70.9941725,10.81747734,9.098143196,1.117567196,0,0,0
OCCc1ccccn1,17.38635705,35.85075199,58.55970967,10.22185418,44.93597776,80.5542236,43.17128719,13.66922929,18.07226304,105.9677624,54.06341055,18.48965743,10.17220965,0,0,0,0
OCCC1CCCCN1,14.80148471,35.51577126,57.93084045,20.31850753,35.00078486,93.66941767,53.22624555,10.65510957,19.75219098,144.5429509,30.07999469,16.63673327,11.28174117,0,0,0,0
OCCC1CCNCC1,14.22533823,39.63503438,54.57956577,19.03008033,42.24438491,88.52193909,46.96433582,11.0430397,19.26812104,135.5646256,37.65838502,14.29044658,9.508429439,1.529133389,0,0,0
OCCc1scnc1C,18.67346032,42.50690522,56.6310306,10.83575592,49.77994758,79.87272917,38.90884476,16.92548202,18.86840912,94.65798632,70.06137013,17.69255158,10.29230164,2.551810325,0,0,0
OCCCCC(O)CO,23.23339941,45.51733441,57.13402105,8.773586699,45.99213511,80.81360163,54.44048195,18.70179364,20.26911736,83.14760991,70.94065401,32.87459501,16.55656087,3.283250206,0,0,0
OCCCCCC(C)C,8.688338338,37.26651206,57.90879937,36.35045822,37.86279508,91.00083797,45.4347657,6.29527557,22.43447633,188.0937852,17.22627819,9.619346933,9.230279902,0.482979762,0,0,0
OCCCCCC=CCC,10.44319108,36.95307332,57.99993719,30.02951116,37.25489329,90.93875467,48.27599168,8.817602351,24.85640061,193.9237698,31.42992951,9.08650862,9.804591368,0.372850658,0,0,0
OCCCCCCCCCC,8.516526195,34.87596863,57.41750961,45.63670085,24.5609146,93.64799639,49.69767118,8.100022416,28.28848123,233.271003,20.71190371,9.420941152,9.505942125,0,0,0,0
OCCCCCCCCCO,12.9780385,40.87863161,54.17181788,24.67783708,37.0613247,91.17713536,49.36630126,8.967362744,27.03413063,196.4742703,33.38293584,16.59160444,13.09638252,3.024436923,0,0,0
OCCCN(CC)CC,10.12039603,38.30679482,62.0287474,25.28732635,45.25326998,87.78639488,41.78491245,6.625413481,22.17148529,177.0857725,22.82040484,13.44468988,8.308676076,0.825176734,0,0,0
OCCN(CC)CCO,20.45932504,39.28164688,46.17442493,12.2113049,40.66477421,84.95595517,52.38232328,13.77991842,20.32447534,110.0721524,53.00479565,19.25954898,20.98305975,3.9394532,0,0,0
OCCN1CCCCC1,12.94546143,36.71546699,58.20479575,24.27915271,35.5437311,93.36263863,52.30501628,9.776807336,19.69389976,152.4807573,26.0437743,13.65912844,9.572472364,0.304767572,0,0,0
OCCN1CCNCC1,15.9603665,39.68531262,56.38564221,14.3422383,45.17842906,84.35454557,45.02679573,9.726102461,19.51872525,125.8911601,40.9465611,19.77073123,12.37622228,1.632185278,0,0,0
OCCN1CCOCC1,20.12599944,39.56890487,60.85756256,11.1279914,40.24666384,86.90997146,60.21446778,17.38151577,18.765594,85.29981669,76.89175196,20.44561074,10.52409435,1.247196268,0,0,0
OCCOC(C)C=C,16.84844901,40.39767141,60.86216419,13.27873159,43.70505742,84.08238045,50.5771133,13.13127574,19.17450718,112.035692,56.72729187,17.33885709,10.18764271,1.48983633,0,0,0
OCCOCCOCCCC,15.70508287,14.58236604,52.85535858,14.98355165,32.83620815,84.20031399,48.86150949,13.89103242,26.95421008,147.0528142,87.80540529,15.50120888,9.196390267,2.354991349,0,0,0
OCCON(=O)=O,26.98613832,50.419237,70.74161531,5.451278485,56.22891158,71.62013817,48.55911079,26.48164169,12.58232959,36.22910717,68.56456223,27.64632562,5.484606748,3.614537272,1.897980961,0,0
OCNC(=O)NCO,28.45075376,47.82033043,55.73260377,6.025382025,50.79188919,71.48498701,50.88248864,21.13890461,15.62508715,57.46702818,49.95962741,30.25624161,25.21353467,4.844398235,0.779069892,0,0
ON(C)C(=O)N,29.81143559,44.94378094,58.96481157,4.682507442,50.97347346,68.49288209,49.81771061,22.67165433,11.67983708,38.29083319,47.39393693,28.50860901,17.87387195,3.930228916,0,0,0
ON=C1CCCCC1,14.26239803,38.16497356,65.12552431,14.74921198,43.6171566,87.22528447,50.92036079,9.564026431,16.66379105,124.1432763,30.42768715,18.11037941,3.76830876,0.632738411,0,0,0
ON=CC(C)=NO,19.22087483,45.38265937,72.61063609,14.23454657,64.94228693,73.3911226,32.49702156,9.29977171,14.05955931,79.47314788,50.13385602,15.96930619,5.169919269,4.868340645,0,0,0
OS(C)(=O)=O,36.30880199,58.06463561,62.02085722,3.086891475,52.27185515,61.46067808,45.94969605,34.32313646,9.82837753,20.00163113,30.82538689,52.06840238,13.48785028,1.96668758,1.910895024,0.474236721,0
OS(O)(=O)=O,33.07182799,65.53413904,70.17799113,10.75507002,66.17058147,67.85172238,24.0797257,19.11762691,8.091270766,35.20234659,30.5814492,24.45168735,4.405345325,4.068545223,3.866465163,3.677857106,0.161664049
S=C1NCCCCC1,25.41092317,34.42250238,63.62639374,5.213904973,40.56310946,77.09303316,65.70097616,21.8301262,17.62747647,53.40514782,77.95384297,46.76402163,6.903457578,0,0,0,0
SCCc1ccccc1,15.85399832,17.02780429,67.75348367,4.121516325,43.21509179,77.35049064,49.51654167,14.4289137,19.84044543,96.15465841,94.46748995,12.64679164,0,0,0,0,0
SCCc1cnccn1,16.96834267,19.1226295,66.71325088,5.489046132,43.38507739,81.95636348,52.56201281,17.99155614,18.78646757,88.35382471,85.26656321,20.87708675,0.083065332,0,0,0,0
SCCCCCCCCCS,14.93919334,16.81897574,74.88024191,10.3176398,34.49824166,93.1972344,60.70079831,14.82225908,28.66324724,147.6189705,119.5618575,8.818321985,0,0,0,0,0
Brc1c[nH]cn1,28.29770337,52.76191065,55.25955881,8.370720499,59.36522065,71.36069488,24.47480992,21.39418205,11.97145574,46.65216404,46.56810609,25.37149222,12.2304322,4.441061863,3.138163587,0,0
Brc1c[nH]nc1,19.09721337,47.72137163,65.7658744,13.11754775,63.9626612,79.96701941,28.75937541,13.29504334,11.89331722,83.02894065,26.09480992,17.41041278,6.131794781,4.203470178,0.887861688,0,0
BrCC(F)(F)Br,12.12463916,25.68884178,88.63239057,7.920992114,65.52246835,83.00539616,31.8254917,10.90921702,12.577937,107.1416442,17.94490593,18.31435987,0,0,0,0,0
BrCCC(F)(F)F,17.86027028,25.01197004,82.83394851,2.328487464,58.65741383,79.33667099,29.96629426,24.78799734,12.85108399,75.69315325,42.4587756,27.50065115,0,0,0,0,0
C#CCN=CN(C)C,20.3703854,20.96913106,55.38212309,5.818333115,41.17546492,72.30349808,50.82905575,16.46342341,19.22726551,78.93168662,90.81820862,19.6285908,8.835743954,0,0,0,0
C=CC1=CCCCC1,7.484532656,9.208880593,79.8399273,10.70028755,35.16050904,89.52061396,47.14046071,6.892831333,17.94903046,159.0259216,28.65125838,0,0,0,0,0,0
C=CC1CC=CCC1,6.900174285,8.739611079,82.67081257,8.993509599,37.91566765,88.84603289,46.80064975,6.971601047,18.18839543,163.2519386,26.39843136,0,0,0,0,0,0
C=CC1CCC1C=C,6.651324917,10.61492944,82.73628825,7.997155687,42.25631497,89.15409011,45.05284025,7.969744296,18.97963215,164.5535269,31.61935309,0,0,0,0,0,0
C=CCC1CCCCC1,4.006032361,8.311481887,81.40696848,22.51884617,30.45189502,92.13955066,45.05423008,5.278340736,20.95220987,197.6933456,14.74035436,0,0,0,0,0,0
C=CCc1ccccc1,11.57515719,12.40789821,79.71321522,3.700351134,44.48030498,81.34562753,45.3524558,11.16649201,19.31964324,126.0854597,72.89028033,0,0,0,0,0,0
C=CCCCCCCC=C,7.031757809,9.136132303,81.86262628,10.18597,36.50135289,89.97249821,48.57076218,8.25161278,26.41864463,223.4872821,34.00862785,0,0,0,0,0,0
C=CCCCCN=C=S,15.7372735,19.49216606,77.71089922,4.770341087,43.62558377,84.7219108,56.8015133,17.31458627,22.74381332,108.9562902,107.4218911,10.8244887,0,0,0,0,0
C=CCN=CN(C)C,16.01031414,16.20875954,52.55361817,11.23049286,37.22528943,80.3318368,46.98214564,13.06968103,20.16890795,110.7932493,76.14098352,10.96680833,6.765238902,1.310319956,0,0,0
C=CCN1CCCCC1,7.621777556,10.08177449,57.73725797,34.75770612,20.96997819,91.88637615,46.85938831,6.037057268,20.27167697,175.9946966,21.95967999,5.669238994,3.200154371,0,0,0,0
C=CN1CCCC1=O,22.46186783,17.73958269,53.36335217,10.95593264,34.56459645,82.35431506,60.42109079,21.74386744,16.11693661,61.62868256,86.50605683,9.572565126,11.93040934,2.936716145,0,0,0
C=COc1ccccc1,13.45827005,15.13211452,71.49067801,4.240309517,46.84380269,79.49599318,41.72139716,13.2717549,18.25410346,103.8049664,80.81046756,5.576596041,0,0,0,0,0
C1C=CC=CC=C1,11.59360979,10.24742045,77.00577156,4.575056597,42.27902592,82.24761756,48.36185318,10.88032461,14.56203783,105.7211468,52.65152436,1.384048833,0,0,0,0,0
C1C=CCCC=CC1,6.067140445,7.040119731,81.66641954,11.56951971,36.29632356,90.59433148,45.48011651,7.003210474,17.2285106,165.8464358,15.8911842,0,0,0,0,0,0
C1CC=CCC=CC1,7.337897214,7.393983958,75.71426033,12.61304186,34.17364838,89.81302573,46.75704207,7.674905816,17.19263964,158.457769,21.85331944,1.130831536,0,0,0,0,0
C1CC2N=NC1C2,22.8685981,17.84762529,56.54399472,10.60207256,32.41454304,88.61878928,64.74545038,18.53622234,12.92428162,54.3446322,66.70210444,10.50738211,14.70186126,0,0,0,0
C1CCCCCCCCC1,0.719458517,6.304419883,97.68409392,4.972603163,53.50902857,91.73626461,42.24623217,3.32155381,22.2430865,223.07496,0,0,0,0,0,0,0
C1CN2CCN1CC2,14.62366339,8.462434389,59.27681847,19.8027004,25.92677796,91.03041289,58.81053357,12.84303457,15.7234733,107.7950275,45.37308925,8.988873429,7.173949859,0,0,0,0
C1OCOCOCOCO1,25.91262158,20.82166389,59.04665967,2.838585428,43.68698646,68.3389101,56.98507022,23.64801818,17.14020398,47.52601681,79.10142411,46.87439333,7.507835741,0,0,0,0
C2CC1CCCC1C2,1.24503905,3.900210465,97.68824163,2.960677553,50.48477282,90.86345364,42.59970964,3.723573636,17.25994894,181.99678,0,0,0,0,0,0,0
C2CCC1OC1CC2,11.18666698,11.47382347,59.40946419,30.08478028,20.38354348,93.84620933,51.8969536,9.373340832,16.23427117,136.1306494,23.6730652,6.609373864,7.128581577,0,0,0,0
CC#Cc1ccccc1,14.29762222,12.59408636,78.68562976,1.602916885,47.83751922,75.73350003,41.42116579,12.21979895,19.18139023,102.3158375,95.52022246,0,0,0,0,0,0
CC(=C)C(=O)N,23.44182694,40.49139337,51.13515284,10.28446995,42.33743057,82.18968211,49.23277608,17.15536481,12.91720447,71.60642996,34.72812832,15.88582,15.97069526,8.006566448,0,0,0
CC(=C)C(C)=C,7.320372066,8.505746512,83.70073415,6.172643623,41.81935326,86.52822472,44.80363207,7.022058573,14.92978493,134.1163988,28.67182119,0,0,0,0,0,0
CC(=O)C(C)=C,20.37281998,17.18114797,56.19041685,12.78787044,32.02164988,86.8811096,60.82307182,16.59789865,13.66422178,71.95867078,58.89840525,8.819919577,12.67863439,0,0,0,0
CC(=O)C(C)=O,21.86133686,21.60387508,68.08905593,4.997865856,39.56689825,77.23893906,64.87649736,18.53757699,12.37303703,49.7983914,66.69888175,25.21455685,0,0,0,0,0
CC(=O)C=CC=O,25.37784373,23.06545726,63.12149759,4.298160339,40.89771173,74.65756306,65.9983984,24.32170847,14.16576986,39.89212784,69.94184397,40.76763649,5.888501703,0,0,0,0
CC(Br)C(O)=O,21.95626635,46.75288266,60.96482371,9.389051808,51.49143657,77.69913518,47.27980275,18.97525778,13.0729975,57.28152767,62.72266067,17.73809358,6.733402089,2.706963668,0.299262315,0,0
CC(C)(C)C=CC,3.799923484,7.321103174,82.84910349,14.99974942,37.81327446,89.70668416,42.08394404,5.263274672,18.51188792,183.0013024,9.315757602,0,0,0,0,0,0
CC(C)(C)CC=C,4.65973776,8.831586091,82.23650175,12.71976577,39.00880638,90.18929672,44.09259989,6.875193593,17.85056425,173.3965493,13.46893069,0,0,0,0,0,0
CC(C)(C)CC=N,12.400211,21.49707747,54.31966991,24.40648021,27.94128826,91.83942386,49.080061,10.92593139,16.9751454,125.4461513,36.45888704,9.70923661,7.415605353,0.619139726,0,0,0
CC(C)(C)NC=O,19.75010724,39.65420444,51.22051658,15.07960507,37.66968457,87.59729981,54.3715544,15.47524838,15.67444278,89.95006157,47.5464651,11.71829119,13.46600699,6.245935156,0,0,0
CC(C)(C)OC=C,12.11014758,16.77121613,66.47696721,11.00774579,37.01393315,86.30193877,47.91549169,9.155934496,17.30710646,121.9498295,50.07690812,10.0749801,0.283802256,0,0,0,0
