smiles,mpi,max_esp,min_esp,kurtosis,skewness,quantile(0.25),quantile(0.5),quantile(0.75),surface_area,"-10,10","-20,-10;10,20","-30,-20;20,30","-40,-30;30,40","-50,-40;40,50","-60,-50;50,60","-70,-60;60,70","-80,-70;70,80"
O(CC)C(=O)C=C,14.42025961,16.88531899,60.77201707,13.54004744,33.92826529,84.54174604,48.27501583,12.4996265,13.27846763,9.859450044,12.22796591,6.988646844,11.24909867,0,0,0,0
O(CCCC)C(=O)C=C,12.86838556,16.55268091,59.61500644,20.74347223,27.7448152,89.6537088,52.5979838,11.16331077,18.48948343,15.23411572,11.34221401,6.535714493,13.80576628,0,0,0,0
O(CC(C)C)C(=O)C=C,13.15267167,17.64771984,58.71136808,23.08576525,26.58046945,91.19636841,52.1264775,12.74335147,17.92509627,13.79688883,13.03249567,7.008166057,15.20979319,0,0,0,0
O(C(=O)C(=C)C)C,14.41293653,15.5549081,60.51713582,14.06428389,33.48134796,84.2071542,47.31926569,12.07755861,13.12349828,9.907482143,11.75113426,6.492335688,12.30369135,0,0,0,0
O(CC)C(=O)C(=C)C,12.98111071,14.68308262,59.83134759,17.75537809,30.22353833,86.60690917,49.1959377,10.26195654,15.62088745,12.59372847,11.15663313,6.416602328,12.69398641,0,0,0,0
O(CCCC)C(=O)C(=C)C,10.27137894,14.94265066,60.07087385,23.97449467,27.26073796,88.55531993,46.47811964,7.947483531,20.40358919,18.12577513,9.296367035,6.099052324,12.63375543,0,0,0,0
O(CC(C)C)C(=O)C(=C)C,10.79581947,15.42936742,59.7881488,27.02659308,24.72176246,91.43348712,48.79939241,10.49114126,20.2696863,17.40368668,10.59776846,5.963618182,13.40783815,0,0,0,0
O(C(=O)CCC)C,14.33551287,14.00534258,59.77063612,15.85848852,30.0949126,89.98480769,52.10064856,12.49685962,14.21104831,10.25727092,13.23290835,6.287705285,13.92455944,0,0,0,0
O(C(=O)CCC)CC,12.12127711,12.09893364,59.60471922,20.82494294,27.10543341,91.72688149,49.64778214,10.38738104,16.73344767,13.54201806,11.57184965,6.328202427,12.35923206,0,0,0,0
O(CCC)C(=O)CCC,12.15441452,12.19133758,58.21531239,25.22166872,23.67123041,92.17509355,51.95097324,10.68039987,18.13274631,15.48777622,10.01009478,5.837769103,14.71455063,0,0,0,0
O(C(C)C)C(=O)CCC,10.38257765,12.37935621,60.28900541,24.54873711,25.74230523,90.10351769,47.157635,9.236888157,18.96577628,16.79082315,9.441820566,5.508889498,11.8222598,0,0,0,0
O(CCCC)C(=O)CCC,9.645284827,13.03003295,60.59357397,28.6718698,23.92826854,91.004512,47.39734799,9.149693542,21.15344754,19.18920109,9.00162182,5.67338558,10.5364224,0,0,0,0
O(CCCCC)C(=O)CCC,9.447445811,12.56147031,59.75128821,34.25309857,20.46851138,91.91803148,48.44829235,9.010530178,23.95253247,22.08010411,8.377860995,5.57833595,12.47835602,0,0,0,0
O(CCC(C)C)C(=O)CCC,9.734494978,12.25831298,59.76859781,31.36404863,21.25125584,92.29177317,49.52862675,9.372593979,23.71075953,22.0328452,7.774855348,5.730838155,13.16540007,0,0,0,0
O(C(=O)C(C)C)C,13.81800897,14.25276133,59.62354567,18.47513515,28.44730657,90.42043256,50.55902655,11.52969253,13.95706322,11.03302998,11.17817219,5.707347244,12.95618028,0,0,0,0
O(C(=O)C(C)C)CC,12.40291609,11.88064669,58.95079051,23.66712103,24.52782993,91.54243239,50.72995801,10.3418154,16.68303666,14.26327128,9.732124321,5.535998169,14.18379927,0,0,0,0
O(CC(C)C)C(=O)C(C)C,10.26780435,10.78540884,59.11504039,28.96061174,22.2519055,91.7665537,48.95609411,9.059536121,20.50123535,18.68582083,8.286920569,5.881245776,12.5939139,0,0,0,0
OC(C)(C)C(=O)OCC,15.65194709,21.64874411,60.03648102,13.224494,32.93412764,88.71004999,53.52269327,12.36392509,17.24660378,12.28436703,13.88791337,13.82661937,8.537801389,0,0,0,0
O(C(=O)CCCC)C,13.02130069,13.90577053,59.65583594,19.30566622,28.08612148,90.17663474,51.71049873,10.98846497,16.70241571,13.04862131,12.46547663,6.309531356,13.57764382,0,0,0,0
O(C(=O)CCCC)CC,11.1352895,11.80719679,59.46446099,25.17711579,24.5872952,92.25706754,49.14330123,9.2022179,18.99307921,16.28298025,10.45028362,5.912422832,12.52118516,0,0,0,0
O(CCC)C(=O)CCCC,10.43660225,11.60138475,57.96057592,31.87311052,19.71017978,93.20561228,50.59485357,8.8856226,21.77261404,20.38805746,6.876807854,5.746324421,15.01252956,0,0,0,0
O(CCCC)C(=O)CCCC,8.786398012,12.33106693,60.04452806,30.41474172,22.31621955,91.21830783,46.64062656,7.925378805,23.79143097,22.19446787,7.647442906,5.793565795,12.62973644,0,0,0,0
O(CCCCC)C(=O)CCCC,9.00437066,11.90242351,59.34747619,35.10036947,19.55012554,92.69784027,48.60912508,8.216705306,26.1207616,23.73652687,9.135391809,5.867838334,14.01850999,0,0,0,0
O(C(=O)CC(C)C)CC,11.76930568,12.28666544,58.60074382,25.18953924,24.40280924,90.87318663,51.13270852,9.767891799,17.98098072,15.83286831,9.296306248,5.37263737,12.89471947,0,0,0,0
O(CCC(C)C)C(=O)CC(C)C,8.490190168,12.24352659,60.46381775,32.77942248,21.40810023,91.61141347,46.92259717,8.24338063,25.67695642,23.82311663,8.181611163,5.969469956,12.15176734,0,0,0,0
O(C(=O)CCCCC)C,11.01315449,14.11191066,60.62117601,20.23029829,29.92195818,88.59933428,44.71836047,9.555117454,18.76820941,15.4457643,12.07228364,5.897232392,11.43126723,0,0,0,0
O(C(=O)CCCCC)CC,10.44603143,12.24517615,58.12139217,28.89815292,22.34209066,91.97934215,48.79123618,8.895569638,21.30897247,18.89354495,9.340793697,5.804599137,14.6977237,0,0,0,0
O(CCC(C)C)C(=O)CCCCC,9.012447299,11.23796113,58.52403729,39.80618658,16.42855258,92.98709817,50.04505157,8.471646432,28.44190267,27.01042761,6.578889366,5.747987846,15.64257847,0,0,0,0
O(C(=O)CCCCCC)C,10.60323607,13.88373199,59.81390772,26.1585897,25.22446915,90.88734699,48.37207551,8.844894106,21.44819717,18.05570767,11.86384282,6.103055511,12.57328081,0,0,0,0
O(C(=O)CCCCCCCCCCCCC)C,7.539619973,13.68953177,59.43826275,43.86915883,16.66482779,92.88883627,47.82783101,7.153094871,36.07146311,32.68867225,10.83645214,5.891144232,15.08001778,0,0,0,0
O(C(=O)CCCCCCCCCCCCC)C(C)C,6.254159083,11.63116376,58.46962328,55.9946453,12.70811845,92.0799686,46.12145864,6.239555239,42.09828791,40.10140519,7.58253756,5.796814464,13.62069141,0,0,0,0
O(C(=O)/C=C/C)C,16.82016146,13.47843788,58.60159782,12.13924375,33.37095347,82.13986714,54.83347587,14.12982119,13.46711952,8.626558553,15.09332064,6.261616812,15.52355551,0,0,0,0
O(CC)C(=O)/C=C/C,14.91299257,12.62425375,57.91090327,16.24208493,30.00347001,85.27808106,53.03333029,12.2720145,16.19879446,11.84084685,13.71368156,6.037196985,16.75780614,0,0,0,0
O(C(=O)CCCCCCC/C=C\CCCCCCCC)CCCC,6.436888214,11.96948634,58.99937078,47.77008967,16.7116021,91.58387783,46.57725085,6.331683728,54.58636919,50.56371629,11.48422941,5.928457892,14.99726164,0,0,0,0
O(C(=O)CCCCCCCCCCCCCCCCC)CCCC,5.432757148,12.38572458,59.45159968,66.69426094,9.392651534,92.80108647,46.58305905,6.048030909,53.4727645,50.8379498,8.593420001,5.83688484,13.2838942,0,0,0,0
O(C(=O)CCCCCCCCCCCCCCCCC)CCCCC,4.557098748,12.21480495,60.06753251,66.19361369,12.48422625,91.113029,43.71090259,4.91707171,56.75675761,54.7177568,7.410091718,5.442591017,11.82334577,0,0,0,0
O(C(=O)c1ccccc1)C,15.97211434,15.76569715,61.10482381,9.955476277,39.13601354,79.91071886,44.92442493,14.85136693,16.43731269,10.04485394,19.14756288,6.810797475,10.91833732,0,0,0,0
O(CC)C(=O)c1ccccc1,14.76200965,15.52619418,60.38028924,12.88820921,35.82920667,81.41275033,50.26595459,12.91614504,19.15601974,12.83069825,18.68384061,6.740235086,12.19546099,0,0,0,0
O(CCC)C(=O)c1ccccc1,12.99121617,15.5115449,61.07717472,14.22528926,36.21327511,82.58230109,45.29333714,11.3410297,21.21984339,15.32701575,17.81630545,6.625330956,10.93619486,0,0,0,0
O(C(C)C)C(=O)c1ccccc1,12.93794513,15.37282393,60.79529246,15.16287246,34.94759072,82.83457674,47.2041658,11.10733517,21.35538273,15.63862887,17.38558903,6.512123932,11.24289775,0,0,0,0
O(CCCC)C(=O)c1ccccc1,12.20648759,15.31235499,60.80855556,16.52382158,33.94945737,83.36219003,46.96307069,9.885442763,23.73348791,18.21246941,16.6879941,6.635813178,11.80968944,0,0,0,0
O(CCC(C)C)C(=O)c1ccccc1,12.08858411,15.34175061,60.11672095,19.7344652,30.85043768,85.89981092,49.2101735,10.76063099,26.10018159,20.39903065,16.85816232,6.438762983,13.09502336,0,0,0,0
O(Cc1ccccc1)C(=O)c1ccccc1,14.45074989,15.42849181,63.23494385,7.127756792,44.17433433,77.89495968,38.65395209,12.82430828,26.26831413,15.25950028,29.96343557,7.322380968,6.954399136,0,0,0,0
O(C(=O)Cc1ccccc1)CC,14.59464159,13.11157967,60.52700691,10.26727682,37.74630975,78.76650707,46.64057509,12.27876899,21.66160452,13.39769817,23.45860987,6.165505054,11.12971761,0,0,0,0
O(CC)C(=O)/C=C/c1ccccc1,13.79341194,15.03109392,59.79454994,13.04676785,37.45005082,81.50563056,43.9694375,12.445726,23.26973595,15.47605973,22.00968116,6.136913698,12.90565309,0,0,0,0
O(C(=O)[C@]1([C@H]2[C@@]([C@@H]3C(=CC2)C=C(CC3)C(C)C)(CCC1)C)C)CC,7.430836531,12.0145128,59.77922794,33.35112698,23.02956417,90.12987441,45.06340198,6.482872969,41.23151959,37.11529136,12.68715997,5.809588255,12.92059651,0,0,0,0
O(C(=O)C(=O)OC)C,25.59734282,18.19063612,59.82420441,2.948656859,41.95490424,67.27148224,61.6782384,21.55336084,13.22897249,3.286190387,22.20761713,21.0117099,16.02826142,0,0,0,0
O(CC)C(=O)C(=O)OCC,20.35832841,16.78865582,58.72967669,7.439602571,36.04130765,78.71954911,58.24931701,15.86482397,18.69366647,8.871510719,22.13609356,17.57227996,20.05983591,0,0,0,0
O(CCCC)C(=O)C(=O)OCCCC,15.06708634,15.85548199,57.1762854,15.39634981,29.22026352,91.39530374,53.74137353,11.09870475,27.82092018,20.07134509,16.39730262,17.32966231,23.49584543,0,0,0,0
O(CCCCC)C(=O)C(=O)OCCCCC,12.67056587,17.02489595,58.04708682,18.69308121,28.93638928,90.84374833,49.25621557,9.696164408,32.40851155,24.7070782,16.89885324,16.7789503,19.45457391,0,0,0,0
O(CC)C(=O)CC(=O)OCC,17.85344958,18.94227671,60.65129293,8.32821485,37.41943179,79.99643118,50.7138021,13.94576822,20.70603585,11.73446775,20.63506596,15.90524554,19.78512793,0,0,0,0
O(C(=O)C(CCCC)C(=O)OCC)CC,13.46462703,14.21558345,59.54550241,16.15367794,30.1187244,87.09640332,48.6436081,10.05730501,30.17725774,22.43662578,17.31633179,12.05493479,27.55397148,0,0,0,0
O(C(=O)/C=C\C(=O)OC)C,21.70482782,20.23339878,57.61887638,6.301466328,39.7037973,74.76104536,50.88945041,16.3271135,17.21615046,7.714133275,20.87444715,14.95603856,28.94239074,0,0,0,0
O(CC)C(=O)/C=C\C(=O)OCC,17.90212195,19.32997901,58.76270389,9.906533343,36.05202812,81.58395064,52.7925277,13.85969574,21.77444459,12.61593105,20.12648916,17.6326387,21.91112626,0,0,0,0
O(CCCC)C(=O)/C=C\C(=O)OCCCC,13.58929324,19.08612331,58.54647005,16.92858384,31.19340002,88.54061851,49.38208336,10.59784342,31.65327316,23.1543762,18.19412789,16.29441182,24.20169559,0,0,0,0
O(CC(CCCC)CC)C(=O)/C=C\C(=O)OCC(CCCC)CC,9.68315615,19.60690104,59.49791788,25.78659985,27.58146903,90.15681137,46.60234165,8.111009216,48.53174651,40.59425364,16.39199829,17.07588009,20.84751563,0,0,0,0
O(CCCC)C(=O)[C@@H](O)[C@H](O)C(=O)OCCCC,15.31363638,28.64432691,64.14804246,10.73293907,36.12655381,86.84898894,53.40531555,12.11445148,34.53611199,22.11674783,25.26604202,30.21033253,8.501020966,0,0,0,0
O[C@@H]([C@H](O)C(=O)OCC)C(=O)OCC,21.50712406,34.51515912,58.3541296,6.26503159,39.91516446,75.94592208,54.78994669,17.00889945,24.64895316,11.17056044,25.3474678,29.04724149,28.62375753,0,0,0,0
O(C(=O)CCC(=O)OCC)CC,15.56936442,14.45938956,62.03109241,12.06368501,33.21207743,86.2972135,51.9289737,12.94757929,23.24743821,14.72803976,21.01791365,13.12580599,15.65183848,0,0,0,0
O(C(=O)/C=C/C(=O)OC)C,19.31078057,17.61627681,62.30494807,7.303439339,38.23711145,81.42639681,52.67094326,17.98336291,17.29543899,8.197567505,21.67842363,16.87948437,14.13593711,0,0,0,0
O(CC)C(=O)/C=C/C(=O)OCC,15.8879859,14.72864006,62.94596284,12.2529274,32.58165184,87.50050047,54.75242005,14.17764341,22.52321601,13.90046861,20.48087841,15.56170451,15.82491647,0,0,0,0
O(C(=O)CCCC(=O)OCC)CC,15.4657593,15.40314179,59.46941084,12.29087719,33.55169502,84.94713061,50.89941048,12.51521926,25.73533134,16.53092509,21.69557167,12.81229807,21.33928826,0,0,0,0
O(C(=O)CCCCC(=O)OC)C,19.31186261,16.0727383,58.49127596,9.473831015,34.26597764,80.63585781,58.27322228,15.02175674,22.67581013,11.46405182,24.94767889,14.5497425,27.72974308,0,0,0,0
O(C(=O)CCCCC(=O)OCC)CC,13.76421624,12.97194464,61.35146258,14.77811492,31.01594944,87.43041925,50.42329994,10.64404571,27.2047961,19.41886955,18.62375482,12.62157968,19.76747574,0,0,0,0
O(CCCC)C(=O)CCCCC(=O)OCCCC,12.52934061,15.84028564,60.18510353,22.78724006,25.74984647,92.3854445,52.58076295,10.51382659,37.98650051,29.38161771,19.83652324,11.28151906,23.75668241,0,0,0,0
O(CC(C)C)C(=O)CCCCC(=O)OCC(C)C,12.72609759,14.2827956,57.05271652,21.84385949,26.23142026,91.80194672,50.63828347,10.86106922,37.20011249,27.52282136,21.25880478,11.35538674,30.61158567,0,0,0,0
O(CCCCCC)C(=O)CCCCC(=O)OCCCCCC,10.33073644,12.06341968,60.33004233,27.94170282,22.8595674,91.96041343,50.04708973,9.069096414,47.28481757,39.11113193,17.89073006,12.67889819,24.13444045,0,0,0,0
O(CCCCCCCC)C(=O)CCCCC(=O)OCCCCCCCC,8.700086177,13.59657518,58.21299296,36.37394447,19.32275047,92.04262373,48.92108924,7.846225804,56.70914761,49.89911627,14.64617138,12.17881953,22.78343186,0,0,0,0
O(CC(CCCC)CC)C(=O)CCCCCCCC(=O)OCC(CCCC)CC,8.915643561,15.07445327,59.71879536,35.40824644,20.63592414,92.12152872,49.30285232,8.370487186,61.33677568,52.84866679,18.27296261,11.68481112,24.30985248,0,0,0,0
O(C(=O)CCCCCCCCC(=O)OC)C,13.33491775,14.32558321,60.0084326,16.48276182,30.13306955,88.2237854,49.25067485,10.15699448,31.7463375,23.01932106,19.8779852,12.3259511,24.97007435,0,0,0,0
O(C(=O)CCCCCCCCC(=O)OCC)CC,13.2220187,12.93257933,58.24773434,22.46095211,25.26651444,92.93516067,54.34693768,11.2053486,37.95025228,27.88687551,22.68999949,11.71082336,26.38533006,0,0,0,0
O(C(=O)CCCCCCCCC(=O)OCCCC)CCCC,10.14518628,11.73931696,55.48718969,28.50145945,22.36811209,90.08416475,48.29969799,8.201626405,46.67293201,40.28315042,13.15738118,10.89909729,31.38890444,0,0,0,0
O(CCCCCCCC)C(=O)CCCCCCCCC(=O)OCCCCCCCC,7.378299732,12.97895492,56.94564217,39.62840379,19.11846926,90.82213032,45.42296411,6.586371382,64.27527698,56.66535784,16.10283025,11.38630019,24.79300877,0,0,0,0
O(C(=O)c1c(cccc1)C(=O)OC)C,20.505273,17.79968405,60.76064409,5.571518603,41.08303416,73.71735316,45.40249562,15.08192611,22.72510026,10.17001978,26.75961686,16.60746736,31.88110958,0,0,0,0
O(C(=O)c1c(cccc1)C(=O)OCC)CC,17.52986231,17.39627938,59.89555327,9.198830375,36.91505265,77.71390837,48.14050125,11.97483464,28.17941507,16.67676411,23.97000846,15.55513771,34.48127926,0,0,0,0
O(CCCC)C(=O)c1c(C(=O)OCCCC)cccc1,15.07802265,17.99873562,56.10898091,16.95491627,30.27778055,87.70140916,52.65718021,11.77482431,35.95821908,24.33035123,24.6799007,13.85439196,33.06707349,0,0,0,0
O(CC(CCCC)CC)C(=O)c1c(C(=O)OCC(CCCC)CC)cccc1,10.04606389,17.69438973,59.81298168,22.60029446,29.93280909,88.45631041,45.47525544,7.854759624,52.3372818,42.29315975,21.68533506,14.69451125,22.25636689,0,0,0,0
O(CCCCCC(C)C)C(=O)c1c(C(=O)OCCCCCC(C)C)cccc1,10.31817708,17.43088969,59.4496528,22.38903341,29.27583344,89.32341318,47.08127556,8.621384767,54.5473903,42.78471184,24.92649559,16.23119236,23.39255385,0,0,0,0
O(CCCC)C(=O)c1c(cccc1)C(=O)OCc1ccccc1,16.07852116,17.46073163,58.07950676,10.27119702,37.4762,78.01151154,48.36043344,12.4141942,39.88960964,22.76973289,38.32174486,14.12656383,26.41885899,0,0,0,0
O(CCCCCCCCC)C(=O)c1c(C(=O)OCCCCCCCCC)cccc1,10.31525944,17.69811222,56.48989869,26.65640943,26.64732593,89.281384,47.09240302,8.200427838,56.80763323,46.5024987,21.17667881,12.45110125,32.46921803,0,0,0,0
O(C(=O)c1ccc(cc1)C(=O)OC)C,16.40085249,16.76457806,64.1657262,8.345206195,39.46444311,81.65604988,43.5829605,15.41117443,22.74142597,13.4573776,22.21824228,16.53925465,12.60755882,0,0,0,0
O1CCC1=O,35.96521635,24.0627384,56.67799165,1.754719288,43.50933931,60.80722142,76.65946121,34.33632952,7.333551616,0.598816893,7.441954805,42.09177777,20.68617267,0,0,0,0
O1CCCC1=O,34.27466756,21.11400839,51.28601385,4.361267413,38.37183704,65.05284732,83.76415045,29.5037048,9.395026727,0.797001075,12.84858928,33.59225763,22.73428335,8.705915795,0,0,0
O1CCCCCC1=O,29.69741586,18.75752215,47.05662409,9.959406557,32.14706378,85.97611374,74.54205906,23.51335807,13.28860175,2.239257971,23.75528271,14.62154699,18.74991096,18.29904923,0,0,0
O(CCO)C(=O)C,23.65040905,33.22723026,61.29816807,7.299553839,37.86171841,82.64445206,67.33625222,20.34766172,12.87670316,4.055440248,20.56888824,17.17384182,17.69805171,0,0,0,0
O(CCOC(=O)C)C(=O)C,21.90287938,17.78557559,59.99057991,6.832595119,37.49966389,77.0939949,61.43212548,18.10946854,18.38702859,7.106404587,26.0986437,14.43461821,23.01125884,0,0,0,0
O(CCOC(=O)C)C(=O)C,21.9028987,17.78562731,59.99057843,6.832164942,37.50017238,77.09431595,61.43111379,18.1095103,18.38721177,7.106467953,26.09884972,14.43473215,23.01144049,0,0,0,0
O(CCCC)CCOC(=O)C,12.95143196,15.79849137,60.36074813,18.19763178,29.0402,90.06433045,51.74509421,10.19787585,23.36844357,18.71155108,13.02389783,11.41916562,12.55715219,0,0,0,0
O(CCOC(=O)c1ccccc1)C(=O)c1ccccc1,15.72496532,16.46010554,55.77363884,12.42325399,37.5559909,80.56371409,41.79287771,13.90079739,32.59630701,19.75656903,29.76703925,10.69091358,26.32636637,0,0,0,0
O(CCOC(=O)C)CC,19.0496037,16.63319351,59.04732554,10.72456659,33.40505272,86.1229065,57.37173472,15.40097568,18.09072985,9.860405391,19.75500452,12.61760715,21.81363928,0,0,0,0
O(CCOC)C(=O)C,21.17640694,15.43926686,59.6541988,8.254692214,35.27428027,81.09772859,60.70805557,16.97294572,15.5744687,6.872145574,21.18661418,12.58839171,20.54802584,0,0,0,0
O(CCOC(=O)C)c1ccccc1,16.99102682,17.90674329,62.40221672,6.464458455,41.65044314,77.3195126,49.12690412,14.98241444,22.94555806,11.36717893,30.66877397,8.890073538,8.668286695,0,0,0,0
O(C[C@@H](O)CO)C(=O)C,23.07457173,44.57324242,60.66362122,7.966095765,46.78993893,77.23915469,56.01184512,17.02709517,16.42393721,7.237556914,17.74895848,23.01946252,23.23963527,5.100451869,0,0,0
O([C@H](COC(=O)C)CO)C(=O)C,22.90538739,18.91348928,56.25149484,6.526613048,38.45906115,77.37691882,62.89828771,20.34878026,21.11444682,6.813303064,29.76517909,27.72819165,16.72371905,0,0,0,0
O(C(COC(=O)C)COC(=O)C)C(=O)C,20.84255964,20.6135845,63.27901982,5.787553313,39.96722233,76.9882977,57.02149527,16.56403689,26.32992193,11.42655023,28.52019266,34.18862378,18.8087235,0,0,0,0
OC(CC(=O)OCCCC)(CC(=O)OCCCC)C(=O)OCCCC,13.75242975,15.8900772,57.1696211,15.89963241,30.2393057,88.21483098,50.2386425,10.23802175,48.55940124,34.38582027,26.71232826,22.2425427,37.07668426,0,0,0,0
O(C[C@H](O)CO)C(=O)CCC,19.72993496,46.73099493,60.28551076,11.41198412,46.15683114,82.02995947,53.15671575,14.46269159,20.97926776,11.64440205,17.89978783,24.49870899,19.19025104,5.548837308,0.701360257,0,0
O(C(=O)OC)C,21.27688188,15.37372881,63.99276207,4.086301984,40.17355163,71.84991574,59.14752244,17.5935836,10.40726957,3.95425334,17.44250151,15.70126205,6.30636649,0,0,0,0
O(CC)C(=O)OCC,15.57431088,12.62425884,63.06658341,10.00074296,33.88984602,84.79502286,51.9265368,11.78709578,15.67103279,10.88838503,13.12027612,15.54995452,7.695720383,0,0,0,0
O(CCC)C(=O)OCCC,13.71084859,9.456773495,61.74544128,15.8895618,28.3453004,91.3467927,53.78122984,10.49431995,20.90115835,16.49393067,11.67792476,15.22236084,10.37768625,0,0,0,0
O(c1ccccc1)C(=O)Oc1ccccc1,18.37263449,15.45866691,59.92270759,6.15552176,43.07972428,75.7470507,39.53798892,16.07897866,25.70822857,12.03347635,32.72015601,13.57570565,16.25988046,0,0,0,0
O1CCOC1=O,39.81062407,33.55706793,55.08451504,1.424504508,45.96782097,59.71439606,68.42762645,38.43889272,8.146005218,0.801123392,6.09289837,36.73775004,47.76088806,0.860114753,0,0,0
O1[C@H](COC1=O)C,35.81390496,28.57673302,54.16135165,3.48321905,41.24680396,65.39955299,81.44895322,32.47759165,10.64199569,1.040691715,11.76814418,41.46010631,30.25752344,6.168192405,0,0,0
O(C)B(OC)OC,20.00724579,49.65694779,64.14210752,7.750802481,47.32532254,77.20984141,46.56082565,17.12864973,14.00312654,6.961445885,16.29642943,21.18575776,8.381263321,1.38133446,0.435936273,0,0
O(CC)B(OCC)OCC,12.11613743,36.3721707,66.37036875,12.57477779,39.99388233,85.79123427,42.04312141,10.69376886,21.73831524,15.83902054,15.92329985,17.03526756,1.711746093,0.072587041,0,0,0
O(CCCC)B(OCCCC)OCCCC,11.57480939,48.965179,56.93214097,25.21841789,33.69201165,89.63698158,47.95916566,9.504089276,34.98301418,28.16834908,14.97392875,14.67986519,20.52749792,1.361342665,0.287922329,0,0
O(CCCCC)B(OCCCCC)OCCCCC,11.9659274,43.48901678,55.49071047,19.90776759,42.08261016,85.62989276,46.36007458,10.25380382,43.02031717,32.31344874,24.3205092,16.05541111,13.76848107,1.818720888,0,0,0
P(=O)(OC)(OC)OC,20.31143366,14.82882431,49.96399598,10.7550412,35.42996501,74.49163844,50.70008438,14.99999506,15.49120125,7.736112113,20.26782069,7.324624027,11.57186169,12.66265545,0,0,0
P(=O)(OCC)(OCC)OCC,18.34148726,13.54800058,44.10261063,20.73620411,26.06124492,86.98507858,56.13323031,14.0510647,23.3583519,13.94660402,22.4165161,7.686170467,12.1899815,20.57227054,0,0,0
P(=O)(OCCCC)(OCCCC)OCCCC,9.867972068,10.4463136,48.78505041,39.29600471,17.91443071,89.94034922,46.96127883,7.980997955,37.86288338,33.98230951,10.35476484,6.960367851,11.36794558,12.48461901,0,0,0
P(=O)(OCC(CCCC)CC)(OCC(CCCC)CC)OCC(CCCC)CC,8.026131213,8.960507858,44.1231165,71.94402402,3.452544187,93.3505372,49.07772435,7.671133643,59.5098411,56.56152372,6.08243124,6.549119286,11.33468167,20.98994491,0,0,0
P(=O)(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,14.89069486,15.05257699,54.26597026,11.61239588,42.36175076,76.58027863,31.26371427,11.91196167,37.42205875,20.54119137,42.2962118,4.252856969,16.1073424,2.826932939,0,0,0
P(=O)(Oc1ccc(cc1)C)(Oc1ccc(cc1)C)Oc1ccc(cc1)C,15.03744624,15.29194189,48.3665581,17.18659967,35.19707905,77.2868829,44.00111472,10.59741729,44.59240538,26.44881009,43.55322276,5.297288167,11.65854348,14.82602452,0,0,0
P(=O)(OC)(OC)O,24.77041477,53.68729824,50.50307687,11.09235231,47.6954704,72.71413592,50.95768555,17.99101965,12.83289619,5.344281151,17.95483081,8.488593315,16.99373923,13.52370954,3.284690043,0,0
P(=O)(OCC)(OCC)O,21.3033918,53.99285062,48.77995874,14.51977427,44.16273448,78.47011299,52.99468477,14.73434496,17.98670649,9.663171577,17.57847543,13.64943966,16.2169669,17.34752174,3.282404226,0,0
P(=O)(OCCCC)(OCCCC)O,15.6913835,53.28613951,48.45842895,23.88256719,39.04670354,89.26835243,50.6533832,11.025704,27.84613296,19.86981464,16.112869,14.13999175,15.74513555,18.4079936,3.018982368,0,0
[P@@](=O)(OC[C@@H](CCCC)CC)(OC[C@@H](CCCC)CC)O,13.27372464,52.23630031,41.45108917,39.1658258,25.69364124,92.43476251,50.97325014,10.67592966,43.92756254,33.54745414,20.94493162,11.26611227,13.84230198,22.51276702,8.097574907,0,0
P(=O)(OCCCC)(OCCCC)O,14.08005534,53.21948093,49.60138385,25.74808898,43.47787563,88.21987677,44.62786369,9.559732964,27.64145256,19.73953573,16.01190181,14.05138709,15.64647267,18.2926446,3.000064684,0,0
S(=O)(=O)(OC)OC,25.75638306,21.44903267,67.43355005,1.368524645,47.70061062,66.87433397,46.86804035,22.79581662,12.1878679,3.153107999,18.69704589,33.44333369,0,0,0,0,0
S(=O)(=O)(OCC)OCC,20.65876779,16.38993652,65.65069335,4.284226633,40.99024654,72.74622088,55.25236311,16.15399569,17.46079114,7.736552676,23.08207454,21.94707662,4.287175111,0,0,0,0
O([N+](=O)[O-])C(C)C,21.56367986,19.1064563,71.94931113,3.11289101,42.32896387,74.86461616,64.18705594,19.63298779,11.72104926,3.964690084,19.3969376,22.04943205,0,0,0,0,0
O([N+](=O)[O-])CCCCC,17.75423057,19.4978958,71.89408617,6.628830029,38.93227541,87.72557515,58.26907455,17.24869864,16.68022351,8.260664485,22.20479615,17.43891325,0,0,0,0,0
O([N+](=O)[O-])CCC(C)C,19.72823462,18.7883098,71.4033135,6.246798993,37.48005681,83.79531223,63.06952397,19.13746254,16.44528146,6.401382284,26.15680029,16.99734651,0,0,0,0,0
O(N=O)CCC,18.52305707,17.0783256,70.79635446,5.783282637,38.76597837,81.34945542,61.18197468,16.90040357,11.0533399,5.469610005,17.93724828,10.89580026,0,0,0,0,0
O(N=O)C(C)C,17.63740914,16.07825129,71.03984154,5.71724289,39.38420283,80.27081111,58.93416929,15.13831688,10.9788006,6.438769008,15.73465926,10.16584642,0,0,0,0,0
O(N=O)CCCC,17.11032148,16.81236922,70.53614784,7.630523693,36.90270188,84.95431217,60.12776018,15.2694348,13.31524961,7.620854021,17.79257436,11.82652944,0,0,0,0,0
O(N=O)CC(C)C,15.51705949,15.43114594,71.92071292,7.591690943,37.89724828,86.51237093,55.63322098,15.37964692,13.28711693,8.049376061,17.94282617,8.046606572,0,0,0,0,0
